sequence_id,sequence_length,gap_count,gap_fraction,mean_pairwise_distance,entropy_contribution,distance_to_consensus,gene_id
Rhync_filiformis_5519G.hap1.chr_RFIL_scaffold_5_000054,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_filiformis_5519G.hap1.chr_RFIL_scaffold_5_002734,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_filiformis_5519G.hap1.chr_RFIL_scaffold_7_005089,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_filiformis_5519G.hap1.chr_RFIL_scaffold_7_004767,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_filiformis_5519G.hap1.chr_RFIL_scaffold_7_002894,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_filiformis_5519G.hap1.chr_RFIL_scaffold_7_002857,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_filiformis_5519G.hap2.chr_RFIL_scaffold_2_005591,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_filiformis_5519G.hap2.chr_RFIL_scaffold_6_000055,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_filiformis_5519G.hap2.chr_RFIL_scaffold_6_002749,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_filiformis_5519G.hap2.chr_RFIL_scaffold_8_005054,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_filiformis_5519G.hap2.chr_RFIL_scaffold_8_004732,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_filiformis_5519G.hap2.chr_RFIL_scaffold_8_002886,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_filiformis_5519G.hap2.chr_RFIL_scaffold_8_002850,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h1_002655,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_000072,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_002991,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_h1_000074,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h1_005848,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h1_005486,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h1_003327,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h1_003276,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h2_002640,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h2_000069,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h2_002957,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_h2_000080,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h2_005890,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h2_005534,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h2_003385,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_nervosa_6321B.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h2_003337,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_radicans.asm.bp.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_002384,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_radicans.asm.bp.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_000060,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_radicans.asm.bp.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_002777,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_radicans.asm.bp.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_005261,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_radicans.asm.bp.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_004932,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_radicans.asm.bp.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_003013,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_radicans.asm.bp.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_002965,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h1_007531,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h1_007305,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h1_005821,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h1_005781,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h1_005550,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_008897,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_002470,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_002704,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_002730,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_004190,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h1_004669,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_h1_006066,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_h1_005349,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_h1_004060,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap1.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_6_h1_004831,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_h2_004837,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_h2_000264,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_h2_002609,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h2_001967,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_4_h2_002679,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_h2_001568,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_h2_001802,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_h2_001842,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_h2_003312,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_h2_003540,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_6_h2_009044,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_6_h2_002555,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_6_h2_002795,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_6_h2_002827,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_6_h2_004286,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_ridleyi.asm.hic.hap2.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_6_h2_004777,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_1_005593,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_3_000077,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_3_003235,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_5_000276,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_5_000320,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_5_002216,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_5_002566,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_riparia_5519C.hap1.chr_RHYNC_scaffold_9_002365,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap2.chr_RHYNC_scaffold_2_005579,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap2.chr_RHYNC_scaffold_4_000069,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_riparia_5519C.hap2.chr_RHYNC_scaffold_4_003231,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap2.chr_RHYNC_scaffold_6_000270,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap2.chr_RHYNC_scaffold_6_000312,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_riparia_5519C.hap2.chr_RHYNC_scaffold_6_002317,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_riparia_5519C.hap2.chr_RHYNC_scaffold_10_002280,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr1_h2_000085,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr1_h2_002953,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr1_h2_012363,116,20,0.14705882352941177,0.053169124464656284,0.3349238793173893,0.04310344827586207,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr1_h2_012362,136,0,0.0,0.082060180762495,0.5518229566037045,0.07352941176470588,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr1_h2_012361,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr1_h2_012359,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr2_h1_000080,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr2_h1_003194,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr2_h1_003241,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr2_h1_005270,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_tenuis_ref.hap1.chr_RHYNC_Chr2_h1_006920,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr1_h1_002893,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr1_h1_012159,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr1_h1_012158,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr2_h2_000082,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr2_h2_003193,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr2_h2_003239,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr2_h2_005219,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_tenuis_ref.hap2.chr_RHYNC_Chr2_h2_005593,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr_RHYNC_HiC_scaffold_4_000060,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr_RHYNC_HiC_scaffold_4_002856,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr_RHYNC_HiC_scaffold_5_000090,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr_RHYNC_HiC_scaffold_5_000136,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr_RHYNC_HiC_scaffold_5_002078,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhync_watsonii_6179B.asm.hic.p_ctg.FINAL_chr_RHYNC_HiC_scaffold_5_002407,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_1_005355,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_000059,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_2_002768,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_004971,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_004674,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_002911,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_3_002868,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_002878,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rhynchospora_gaudichaudii_6228B.asm.hic.p_ctg.FINAL.chr_RHYNC_HiC_scaffold_5_002536,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rrugosa.chr_RHYNC_chr2_000410,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rrugosa.chr_RHYNC_chr4_000099,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rrugosa.chr_RHYNC_chr4_000139,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rrugosa.chr_RHYNC_chr4_001521,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rrugosa.chr_RHYNC_chr4_000412,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rrugosa.chr_RHYNC_chr6_000383,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rrugosa.chr_RHYNC_chr6_000385,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rrugosa.chr_RHYNC_chr10_000068,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rrugosa.chr_RHYNC_chr13_000794,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenerrima.chr_RHYNC_chr1_001952,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenerrima.chr_RHYNC_chr2_000904,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenerrima.chr_RHYNC_chr3_000579,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenerrima.chr_RHYNC_chr3_000706,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenerrima.chr_RHYNC_chr3_006478,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenerrima.chr_RHYNC_chr3_001844,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenerrima.chr_RHYNC_chr4_005153,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenerrima.chr_RHYNC_chr4_002573,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenerrima.chr_RHYNC_chr7_004807,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenerrima.chr_RHYNC_chr7_000763,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenerrima.chr_RHYNC_chr7_002735,136,0,0.0,0.033689010081875644,0.1881568729279299,0.022058823529411766,OG0000103_H3
Rtenerrima.chr_RHYNC_chr8_001401,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenerrima.chr_RHYNC_chr9_002429,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenerrima.chr_RHYNC_chr10_004607,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr1_h1_002893,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr1_h1_012159,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr1_h1_012158,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr2_h1_000080,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr2_h1_003194,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr2_h1_003241,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr2_h1_005270,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenuis.hap1.chr_RHYNC_Chr2_h1_006920,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr1_h2_000085,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr1_h2_002953,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr1_h2_012363,116,20,0.14705882352941177,0.053169124464656284,0.3349238793173893,0.04310344827586207,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr1_h2_012362,136,0,0.0,0.082060180762495,0.5518229566037045,0.07352941176470588,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr1_h2_012361,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr1_h2_012359,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr2_h2_000082,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr2_h2_003193,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr2_h2_003239,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr2_h2_005219,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
Rtenuis.hap2.chr_RHYNC_Chr2_h2_005593,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr01_001319,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr01_027365,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr01_004386,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr01_008229,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr01_021066,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr01_018080,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr02_029290,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr02_028921,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr02_026961,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
